step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3040.0,5,27.0,3.375,2.0025261365754137,5,27.0,8.143567755738022e-05,5,27.0
3045.0,0,0.0,0.0,2.7602805460594584,0,22.0,0.07797815377640635,0,22.0
3050.0,0,0.0,0.0,4.494693333328288,0,7.0,0.12644914613755517,0,7.0
3055.0,0,0.0,0.0,9.22855576641525,0,0.0,1.0,0,0.0
3060.0,0,0.0,0.0,12.393949026445286,0,0.0,1.0,0,0.0
3065.0,0,0.0,0.0,5.075817201088648,0,0.0,0.34761041975382395,0,0.0
3070.0,0,0.0,0.0,5.587886369333254,0,0.0,0.4093132708779226,0,0.0
3075.0,1,1.0,0.1,3.1845155023128133,1,2.0,0.04808599504553649,1,2.0
3080.0,2,11.0,1.375,5.424348923232944,2,11.0,0.05770742231883998,2,11.0
3085.0,2,5.0,1.25,4.280387683085817,1,4.0,0.00018504027370981336,1,4.0
3090.0,0,0.0,0.0,8.68567246906854,0,0.0,1.0,0,0.0
3095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3100.0,4,0.0,0.0,3.1118487442494374,4,0.0,0.23231919436376605,4,0.0
3105.0,0,0.0,0.0,7.0405091112940745,0,0.0,0.4315385427373563,0,0.0
3110.0,2,8.0,0.8,3.4082932083706132,2,8.0,0.0995784649317437,2,8.0
3115.0,0,0.0,0.0,3.88601757558079,0,9.0,0.06841306372158223,0,9.0
3120.0,0,0.0,0.0,7.659509169482722,0,2.0,0.28142153025412825,0,2.0
3125.0,0,0.0,0.0,8.636619509107522,0,0.0,1.0,0,0.0
3130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3135.0,0,0.0,0.0,3.973803843255155,0,0.0,0.26563039997028953,0,0.0
3140.0,0,0.0,0.0,5.5760034334811595,0,0.0,0.3580939097267661,0,0.0
3145.0,5,16.0,1.4545454545454546,3.912527826413951,5,16.0,0.18338330154660068,5,16.0
3150.0,1,1.0,0.1111111111111111,1.565043633070453,1,21.0,0.03861171407971609,1,21.0
3155.0,2,11.0,1.5714285714285714,4.188710795736536,2,16.0,0.04121498589270981,2,16.0
3160.0,2,3.0,0.6,5.33881050748518,1,7.0,0.0007034010829443573,1,7.0
3165.0,0,0.0,0.0,6.973090234781511,0,0.0,1.0,0,0.0
3170.0,0,0.0,0.0,3.9615182739562007,0,0.0,0.1573334514627931,0,0.0
3175.0,4,0.0,0.0,4.2105570473603,4,0.0,0.2713562897925798,4,0.0
3180.0,2,2.0,0.16666666666666666,3.790279114896991,2,2.0,0.23814379602969749,2,2.0
3185.0,3,6.0,0.6,2.0380233105131893,3,10.0,0.07892495687515173,3,10.0
3190.0,4,6.0,0.6,4.316126295325075,3,16.0,0.07700103448253669,3,16.0
3195.0,3,4.0,0.5,4.334195107632957,2,17.0,0.11463145882258459,2,17.0
3200.0,2,13.0,2.6,3.686677397885206,2,20.0,6.979765335885009e-06,2,20.0
3205.0,5,1.0,0.14285714285714285,2.34024306845205,4,0.0,0.0,4,0.0
3210.0,1,6.0,0.6,6.594427259685014,0,0.0,0.46592447660415043,0,0.0
3215.0,3,15.0,1.25,3.8008155467781073,2,4.0,0.29622445828092675,2,4.0
3220.0,2,2.0,0.16666666666666666,3.616144078024737,2,14.0,0.09579371058733945,2,14.0
3225.0,4,21.0,2.1,4.952927773504245,4,30.0,7.372124057940653e-05,4,30.0
3230.0,4,41.0,8.2,1.5692148527609144,4,50.0,0.0,4,50.0
3235.0,0,0.0,0.0,4.300840735419798,0,32.0,0.2109746246267409,0,32.0
3240.0,0,0.0,0.0,9.611388529404351,0,0.0,1.0,0,0.0
3245.0,0,0.0,0.0,5.788886818140822,0,0.0,0.3624903244934992,0,0.0
3250.0,0,0.0,0.0,5.983026330737485,0,0.0,0.3763519865977558,0,0.0
3255.0,4,12.0,1.2,2.9410487751092407,4,12.0,0.023085147353335292,4,12.0
3260.0,0,0.0,0.0,4.5310303079572884,0,15.0,0.17307226748859084,0,15.0
3265.0,0,0.0,0.0,7.593969908112519,0,0.0,1.0,0,0.0
3270.0,0,0.0,0.0,7.929555966992688,0,0.0,1.0,0,0.0
3275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3280.0,4,0.0,0.0,2.5565794921596536,4,0.0,0.18091190316332229,4,0.0
3285.0,0,0.0,0.0,7.337628215496821,0,0.0,0.48438684025204576,0,0.0
3290.0,1,1.0,0.1,2.3743336973801745,1,1.0,0.11800179165755528,1,1.0
3295.0,2,9.0,1.0,4.594597756897705,2,9.0,0.11597525343101775,2,9.0
3300.0,2,19.0,3.8,2.8932055708948243,2,19.0,0.0,2,19.0
3305.0,1,1.0,0.3333333333333333,4.982431190550375,0,0.0,1.0,0,0.0
3310.0,0,0.0,0.0,11.09346677145717,0,0.0,1.0,0,0.0
3315.0,0,0.0,0.0,4.193215023120866,0,0.0,0.31362232973581256,0,0.0
3320.0,0,0.0,0.0,6.632778626671436,0,0.0,0.38337617210807273,0,0.0
3325.0,3,6.0,0.6,3.946760887531326,3,6.0,0.23431997250631356,3,6.0
3330.0,5,11.0,1.1,3.6980022502260623,4,16.0,0.08385828624943616,4,16.0
3335.0,4,30.0,3.75,3.7477780221631223,4,30.0,1.8672300325773681e-06,4,30.0
3340.0,1,1.0,0.16666666666666666,6.2150749428602055,0,19.0,0.18047651117789273,0,19.0
3345.0,0,0.0,0.0,6.261520401329782,0,0.0,1.0,0,0.0
3350.0,0,0.0,0.0,3.936827634992658,0,0.0,0.15608524099763477,0,0.0
3355.0,4,0.0,0.0,5.96017674375033,4,0.0,0.34490178038555197,4,0.0
3360.0,1,1.0,0.1,4.578756003117869,1,1.0,0.3103380665453508,1,1.0
3365.0,1,3.0,0.3333333333333333,4.680803320258876,1,5.0,0.13284650990027216,1,5.0
3370.0,1,8.0,1.1428571428571428,6.388858738310217,1,8.0,0.0,1,8.0
3375.0,0,0.0,0.0,7.4855587586724015,0,0.0,1.0,0,0.0
3380.0,0,0.0,0.0,15.93952225712128,0,0.0,1.0,0,0.0
3385.0,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0
3390.0,0,0.0,0.0,6.288002806511432,0,0.0,0.42419903132500447,0,0.0
3395.0,1,1.0,0.1,4.592834743071345,1,1.0,0.3373888590841551,1,1.0
3400.0,5,16.0,1.6,2.546785186639724,4,14.0,0.007394593649169734,4,14.0
3405.0,0,0.0,0.0,4.717332063663752,0,17.0,0.10414007466781611,0,17.0
3410.0,0,0.0,0.0,8.443553743452854,0,0.0,1.0,0,0.0
3415.0,0,0.0,0.0,8.048908450060804,0,0.0,1.0,0,0.0
3420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3425.0,0,0.0,0.0,4.863574201875599,0,0.0,0.35785736201084606,0,0.0
3430.0,0,0.0,0.0,5.773001146377123,0,0.0,0.4055196116699574,0,0.0
3435.0,4,11.0,1.1,2.4840465885333662,4,11.0,0.017712716563193228,4,11.0
3440.0,0,0.0,0.0,4.7650003726162815,0,15.0,0.13970371601765186,0,15.0
3445.0,0,0.0,0.0,7.413026747372261,0,3.0,0.1694365819254251,0,3.0
3450.0,0,0.0,0.0,9.16241393360649,0,0.0,1.0,0,0.0
3455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3460.0,4,0.0,0.0,2.676320031937212,4,0.0,0.19653715319999704,4,0.0
3465.0,0,0.0,0.0,6.932225684566785,0,0.0,0.46520390829886593,0,0.0
3470.0,2,3.0,0.3,3.6325866871705346,2,3.0,0.15640999288441132,2,3.0
3475.0,3,18.0,2.0,5.608086498437261,3,18.0,2.5276412009579105e-06,3,18.0
3480.0,0,0.0,0.0,6.461062956539452,0,9.0,0.22281147990551894,0,9.0
3485.0,0,0.0,0.0,11.131895731372692,0,0.0,1.0,0,0.0
3490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3495.0,0,0.0,0.0,3.696027574699838,0,0.0,0.3297056743664658,0,0.0
3500.0,1,1.0,0.08333333333333333,4.673174924221843,1,1.0,0.3626705070194207,1,1.0
3505.0,5,16.0,1.3333333333333333,4.6299983145458725,5,16.0,0.20432318938234267,5,16.0
3510.0,2,3.0,0.375,2.4977085908921337,2,22.0,0.10838566663794508,2,22.0
3515.0,2,13.0,2.1666666666666665,2.5686732979416007,2,18.0,0.034067010126300805,2,18.0
3520.0,2,5.0,1.0,6.192319649684302,1,9.0,2.3678300584739312e-05,1,9.0
3525.0,0,0.0,0.0,8.190373502892909,0,0.0,1.0,0,0.0
3530.0,0,0.0,0.0,4.435864338125102,0,0.0,0.15005299709576744,0,0.0
3535.0,4,0.0,0.0,6.057810390619678,4,0.0,0.366080248766126,4,0.0
3540.0,2,4.0,0.4,4.024768407122271,2,4.0,0.2979420921653253,2,4.0
3545.0,1,2.0,0.2,4.9478890830586995,1,8.0,0.1070463228900042,1,8.0
3550.0,1,7.0,1.0,6.198313214356652,1,7.0,0.1107437694124709,1,7.0
3555.0,1,5.0,1.6666666666666667,5.512876321877481,1,5.0,0.0,1,5.0
3560.0,0,0.0,0.0,8.614987509676718,0,0.0,1.0,0,0.0
3565.0,4,0.0,0.0,0.0,4,0.0,0.0,4,0.0
3570.0,0,0.0,0.0,5.581266034410917,0,0.0,0.41111416821089586,0,0.0
3575.0,0,0.0,0.0,4.408386489403619,0,0.0,0.28646336257235794,0,0.0
3580.0,4,7.0,0.7,2.109597824595099,4,7.0,0.08590001310310577,4,7.0
3585.0,4,7.0,0.7,3.629111173262532,3,14.0,0.06479583746720112,3,14.0
3590.0,4,26.0,3.25,4.279473192867197,4,26.0,2.3497642857614156e-05,4,26.0
3595.0,1,1.0,0.2,4.404195925558865,0,17.0,0.21606798712417943,0,17.0
3600.0,0,0.0,0.0,6.476632466005687,0,0.0,1.0,0,0.0
3605.0,0,0.0,0.0,10.644729402089347,0,0.0,1.0,0,0.0
3610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3890.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3895.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3900.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3905.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3910.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3915.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3920.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3925.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3930.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3935.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3940.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3945.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3950.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3955.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3960.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3965.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3970.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3975.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3980.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3985.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3990.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
3995.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4000.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4005.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4010.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4015.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4020.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4025.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4030.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4035.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4040.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4045.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4050.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4055.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4060.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4065.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4070.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4075.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4080.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4085.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4090.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4095.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4105.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4110.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4115.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4120.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4125.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4130.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4135.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4140.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4145.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4150.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4155.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4160.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4165.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4170.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4175.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4180.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4185.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4190.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4195.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4200.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4205.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4210.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4215.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4220.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4225.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4230.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4235.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4240.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4245.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4250.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4255.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4260.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4265.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4270.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4275.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4280.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4285.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4290.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4295.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4300.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4305.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4310.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4315.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4320.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4325.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4330.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4335.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4340.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4345.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4350.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4355.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4360.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4365.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4370.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4375.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4380.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4385.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4390.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4395.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4400.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4405.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4410.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4415.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4420.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4425.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4430.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4435.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4440.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4445.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4450.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4455.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4460.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4465.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4470.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4475.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4480.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4485.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4490.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4495.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4500.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4505.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4510.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4515.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4520.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4525.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4530.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4535.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4540.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4545.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4550.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4555.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4560.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4565.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4570.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4575.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4580.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4585.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4590.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4595.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4600.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4605.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4610.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4615.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4620.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4625.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4630.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4635.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4640.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4645.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4650.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4655.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4660.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4665.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4670.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4675.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4680.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4685.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4690.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4695.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4700.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4705.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4710.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4715.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4720.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4725.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4730.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4735.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4740.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4745.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4750.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4755.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4760.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4765.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4770.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4775.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4780.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4785.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4790.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4795.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4800.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4805.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4810.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4815.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4820.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4825.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4830.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4835.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4840.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4845.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4850.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4855.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4860.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4865.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4870.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4875.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4880.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
4885.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
