Krok,CzasOczekiwania(s),ZatrzymanePojazdy,SredniaPredkosc(m/s)
0,0.0,0,11.2
1,0.0,0,8.54
2,0.0,0,9.48
3,0.0,0,10.64
4,0.0,0,12.12
5,0.0,0,10.58
6,0.0,0,10.65
7,0.0,1,9.49
8,0.0,0,8.67
9,0.0,0,8.09
10,0.0,0,7.87
11,2.0,2,7.64
12,4.0,2,7.92
13,7.0,3,8.24
14,10.0,3,8.6
15,14.0,4,8.55
16,0.0,0,8.62
17,0.0,0,8.72
18,0.0,0,9.11
19,0.0,0,9.76
20,0.0,0,9.98
21,0.0,0,10.73
22,0.0,0,11.38
23,0.0,0,11.5
24,0.0,0,11.58
25,0.0,0,10.65
26,0.0,0,9.59
27,0.0,0,8.13
28,1.0,1,7.63
29,6.0,5,7.14
30,13.0,7,7.0
31,22.0,9,6.82
32,12.0,5,7.09
33,4.0,2,7.63
34,1.0,1,8.38
35,2.0,1,9.08
36,3.0,1,9.94
37,4.0,1,10.64
38,5.0,1,10.89
39,7.0,2,10.86
40,3.0,2,10.85
41,3.0,1,10.82
42,0.0,0,10.36
43,0.0,0,10.02
44,1.0,1,9.39
45,3.0,2,9.18
46,6.0,3,8.74
47,11.0,5,8.68
48,17.0,6,8.87
49,25.0,8,9.15
50,25.0,6,9.21
51,29.0,6,9.21
52,35.0,6,9.21
53,22.0,4,9.37
54,20.0,4,9.6
55,19.0,3,9.86
56,24.0,5,10.09
57,29.0,5,9.98
58,34.0,5,9.97
59,36.0,5,9.66
60,43.0,7,9.08
61,41.0,5,8.78
62,26.0,3,8.45
63,15.0,3,8.05
64,10.0,5,7.96
65,13.0,4,8.12
66,18.0,5,8.62
67,24.0,6,8.82
68,30.0,6,8.93
69,33.0,6,8.98
70,39.0,6,9.24
71,29.0,4,9.33
72,35.0,6,9.65
73,41.0,6,9.66
74,48.0,7,9.66
75,55.0,7,9.59
76,64.0,9,9.16
77,73.0,9,8.72
78,82.0,9,8.46
79,72.0,9,8.44
80,63.0,8,8.2
81,62.0,8,8.16
82,61.0,7,8.15
83,46.0,8,8.24
84,39.0,8,8.57
85,34.0,8,8.92
86,33.0,9,9.11
87,33.0,8,9.29
88,37.0,8,9.27
89,45.0,8,8.94
90,54.0,9,8.79
91,63.0,9,8.83
92,75.0,12,8.6
93,74.0,10,8.73
94,77.0,9,8.64
95,86.0,9,8.7
96,96.0,10,8.76
97,107.0,11,8.99
98,118.0,11,8.93
99,129.0,11,8.82
100,140.0,11,8.86
101,85.0,9,8.81
102,58.0,8,8.91
103,45.0,5,8.8
104,52.0,7,9.02
105,59.0,7,8.67
106,68.0,9,8.67
107,78.0,10,8.69
108,51.0,8,8.82
109,30.0,7,8.94
110,27.0,6,8.72
111,26.0,6,8.51
112,28.0,7,8.2
113,35.0,8,8.07
114,45.0,10,8.07
115,57.0,12,7.88
116,57.0,12,7.76
117,49.0,10,7.4
118,30.0,6,7.23
119,33.0,8,7.37
120,37.0,9,7.2
121,48.0,11,7.55
122,61.0,13,7.55
123,75.0,14,7.69
124,90.0,15,8.0
125,90.0,15,8.23
126,86.0,13,8.43
127,88.0,12,8.52
128,86.0,10,8.62
129,90.0,10,9.1
130,94.0,9,9.31
131,104.0,10,9.58
132,114.0,10,9.73
133,127.0,13,9.68
134,132.0,12,9.45
135,144.0,12,8.96
136,159.0,15,8.3
137,177.0,18,7.62
138,185.0,16,7.15
139,179.0,15,6.69
140,127.0,12,6.64
141,91.0,12,6.53
142,74.0,13,6.87
143,61.0,12,7.03
144,61.0,13,7.26
145,70.0,15,7.36
146,79.0,16,7.55
147,88.0,16,7.63
148,101.0,16,7.62
149,116.0,17,7.54
150,131.0,16,7.4
151,129.0,16,7.18
152,129.0,16,7.17
153,130.0,17,7.3
154,133.0,17,7.19
155,136.0,17,7.04
156,150.0,16,6.76
157,168.0,18,6.56
158,186.0,18,6.35
159,206.0,20,6.35
160,229.0,23,6.17
161,222.0,22,6.3
162,222.0,21,6.5
163,219.0,20,6.78
164,220.0,19,6.94
165,237.0,19,7.14
166,257.0,20,7.34
167,278.0,21,7.31
168,300.0,22,7.37
169,323.0,23,7.25
170,348.0,25,7.32
171,373.0,25,7.32
172,400.0,27,7.42
173,427.0,27,7.48
174,455.0,28,7.47
175,484.0,29,7.54
176,514.0,30,7.59
177,544.0,30,7.6
178,574.0,30,7.6
179,604.0,30,7.51
180,634.0,30,7.37
181,664.0,30,7.18
182,680.0,29,6.87
183,710.0,30,6.61
184,742.0,32,6.54
185,776.0,34,6.72
186,810.0,34,6.79
187,845.0,35,6.89
188,880.0,35,6.84
189,909.0,34,6.8
190,891.0,33,6.89
191,879.0,33,6.94
192,867.0,33,6.74
193,807.0,31,6.75
194,776.0,31,6.81
195,756.0,30,6.99
196,740.0,31,7.03
197,712.0,29,7.13
198,690.0,28,7.11
199,677.0,27,7.03
200,705.0,28,7.12
201,695.0,28,7.19
202,687.0,29,7.13
203,683.0,29,7.3
204,581.0,28,7.2
205,466.0,25,6.91
206,363.0,23,6.53
207,284.0,23,6.19
208,233.0,23,5.92
209,197.0,23,5.74
210,191.0,29,5.52
211,193.0,28,5.53
212,179.0,31,5.4
213,188.0,30,5.29
214,209.0,32,5.05
215,238.0,35,4.76
216,271.0,36,4.62
217,302.0,35,4.61
218,336.0,37,4.57
219,374.0,39,4.36
220,413.0,40,4.25
221,452.0,40,4.23
222,493.0,41,4.16
223,536.0,43,4.23
224,561.0,42,4.35
225,587.0,42,4.66
226,614.0,43,4.85
227,641.0,42,4.99
228,669.0,42,5.14
229,663.0,40,5.18
230,674.0,39,5.18
231,681.0,36,5.19
232,696.0,34,5.4
233,717.0,33,5.42
234,738.0,32,5.43
235,771.0,33,5.63
236,804.0,33,5.99
237,837.0,33,6.23
238,871.0,34,6.31
239,905.0,34,6.42
240,939.0,34,6.48
241,973.0,34,6.33
242,941.0,33,6.32
243,909.0,32,6.45
244,884.0,31,6.23
245,862.0,29,6.47
246,770.0,26,6.43
247,679.0,24,6.24
248,648.0,24,6.17
249,627.0,24,5.96
250,607.0,25,6.1
251,589.0,26,6.36
252,572.0,25,6.35
253,554.0,25,6.45
254,536.0,24,6.3
255,562.0,26,6.09
256,547.0,27,5.94
257,433.0,25,6.05
258,371.0,26,6.12
259,312.0,27,6.02
260,258.0,28,6.04
261,254.0,28,6.08
262,234.0,27,6.12
263,221.0,26,6.14
264,212.0,24,5.91
265,222.0,25,5.71
266,222.0,25,5.72
267,232.0,27,5.88
268,242.0,27,6.11
269,233.0,28,6.06
270,225.0,26,6.2
271,222.0,28,6.17
272,220.0,27,6.21
273,219.0,28,6.17
274,218.0,27,5.93
275,234.0,29,5.63
276,253.0,32,5.34
277,289.0,36,5.12
278,279.0,36,5.14
279,273.0,35,5.11
280,275.0,36,5.24
281,290.0,36,5.13
282,263.0,34,5.1
283,246.0,34,5.23
284,230.0,31,5.44
285,215.0,29,5.71
286,225.0,30,5.98
287,223.0,28,6.04
288,233.0,28,6.1
289,221.0,26,6.19
290,202.0,24,6.28
291,189.0,22,6.43
292,193.0,19,6.35
293,207.0,21,6.37
294,228.0,24,6.21
295,252.0,25,6.0
296,276.0,25,5.79
297,285.0,27,5.62
298,290.0,26,5.64
299,232.0,24,5.67
300,183.0,23,5.44
301,148.0,19,5.35
302,139.0,18,5.27
303,130.0,18,5.33
304,150.0,20,5.44
305,172.0,22,5.73
306,196.0,24,5.79
307,223.0,27,5.81
308,251.0,28,5.92
309,281.0,30,5.69
310,313.0,32,5.7
311,346.0,33,5.42
312,381.0,35,5.29
313,418.0,38,5.08
314,413.0,36,4.95
315,416.0,36,4.83
316,424.0,36,4.71
317,449.0,38,4.78
318,480.0,39,4.95
319,506.0,38,4.96
320,511.0,36,5.09
321,477.0,34,5.22
322,449.0,31,5.43
323,429.0,30,5.58
324,412.0,27,5.69
325,399.0,25,5.96
326,389.0,25,6.17
327,402.0,28,6.43
328,415.0,28,6.64
329,427.0,27,6.54
330,441.0,28,6.58
331,403.0,29,6.52
332,375.0,28,6.47
333,349.0,29,6.16
334,323.0,29,6.2
335,296.0,28,5.95
336,275.0,29,5.93
337,255.0,28,6.02
338,237.0,28,5.95
339,266.0,29,5.97
340,274.0,30,6.08
341,267.0,27,6.0
342,285.0,27,5.85
343,305.0,27,5.87
344,329.0,30,5.87
345,356.0,32,6.18
346,382.0,31,6.49
347,412.0,32,6.71
348,438.0,30,6.79
349,468.0,30,6.89
350,499.0,31,6.86
351,471.0,30,6.87
352,448.0,30,6.85
353,452.0,31,6.88
354,457.0,32,6.83
355,467.0,34,6.87
356,476.0,34,6.82
357,504.0,33,6.73
358,540.0,36,6.59
359,578.0,38,6.6
360,619.0,41,6.53
361,663.0,44,6.52
362,708.0,45,6.43
363,755.0,47,6.53
364,794.0,47,6.44
365,834.0,47,6.33
366,882.0,48,6.18
367,933.0,51,6.17
368,984.0,51,6.07
369,1037.0,53,6.17
370,1066.0,54,6.17
371,1101.0,53,6.15
372,1149.0,53,5.95
373,1023.0,50,5.86
374,903.0,46,5.65
375,802.0,45,5.47
376,723.0,41,5.64
377,676.0,40,5.6
378,630.0,39,5.74
379,599.0,38,5.62
380,600.0,38,5.67
381,580.0,39,5.7
382,570.0,38,5.48
383,588.0,40,5.45
384,572.0,40,5.2
385,563.0,40,5.24
386,557.0,40,5.05
387,552.0,40,5.0
388,553.0,42,4.96
389,560.0,42,5.01
390,575.0,42,4.95
391,596.0,45,5.11
392,613.0,45,5.13
393,652.0,45,5.3
394,674.0,45,5.33
395,706.0,44,5.45
396,740.0,42,5.58
397,776.0,42,5.61
398,817.0,42,5.51
399,859.0,42,5.39
400,903.0,44,5.27
401,949.0,46,5.0
402,996.0,48,4.83
403,1043.0,48,4.55
404,1093.0,50,4.35
405,1146.0,53,4.19
406,1195.0,53,4.08
407,1246.0,53,3.83
408,1296.0,53,3.79
409,1345.0,52,3.62
410,1320.0,51,3.59
411,1295.0,50,3.59
412,1273.0,51,3.71
413,1251.0,51,3.89
414,1243.0,49,4.16
415,1236.0,48,4.33
416,1161.0,46,4.36
417,1125.0,43,4.56
418,1169.0,44,4.75
419,1171.0,43,4.93
420,1176.0,44,5.19
421,1186.0,43,5.34
422,1202.0,43,5.22
423,1138.0,42,5.01
424,1075.0,40,4.97
425,1025.0,39,4.69
426,921.0,38,4.56
427,833.0,35,4.36
428,777.0,36,4.28
429,740.0,35,4.37
430,712.0,38,4.45
431,686.0,39,4.41
432,680.0,43,4.6
433,671.0,43,4.48
434,671.0,47,4.43
435,670.0,47,4.3
436,699.0,49,4.2
437,689.0,51,4.04
438,682.0,53,3.98
439,677.0,52,3.96
440,675.0,53,4.16
441,673.0,52,4.32
442,639.0,50,4.47
443,626.0,50,4.6
444,623.0,48,4.62
445,629.0,47,4.56
446,625.0,47,4.52
447,644.0,50,4.63
448,636.0,52,4.79
449,628.0,50,4.88
450,617.0,45,4.94
451,617.0,42,5.07
452,618.0,39,5.24
453,626.0,37,5.46
454,644.0,36,5.53
455,668.0,36,5.51
456,695.0,37,5.66
457,722.0,37,5.74
458,749.0,37,5.63
459,786.0,37,5.52
460,825.0,39,5.61
461,864.0,39,5.34
462,903.0,39,5.33
463,942.0,39,5.16
464,983.0,41,5.16
465,1024.0,41,5.28
466,1066.0,42,5.43
467,1108.0,42,5.4
468,1150.0,42,5.23
469,1192.0,42,5.24
470,1211.0,42,4.92
471,1231.0,43,4.79
472,1257.0,44,4.79
473,1300.0,44,4.5
474,1344.0,45,4.37
475,1391.0,47,4.14
476,1440.0,49,4.1
477,1489.0,49,3.89
478,1485.0,47,3.79
479,1428.0,46,3.88
480,1380.0,44,3.82
481,1340.0,43,3.83
482,1306.0,43,3.91
483,1290.0,44,4.0
484,1279.0,44,4.21
485,1325.0,46,4.31
486,1321.0,46,4.51
487,1319.0,48,4.56
488,1318.0,49,4.67
489,1317.0,49,4.61
490,1320.0,51,4.74
491,1303.0,50,4.77
492,1287.0,50,4.82
493,1273.0,50,4.78
494,1260.0,51,4.91
495,1194.0,47,5.01
496,1139.0,46,5.23
497,1084.0,42,5.49
498,1042.0,40,5.64
499,1005.0,38,5.93
500,968.0,35,5.94
501,971.0,33,5.95
502,978.0,33,6.07
503,973.0,31,6.23
504,1005.0,32,6.32
505,1038.0,33,6.32
506,1071.0,33,6.39
507,1106.0,35,6.33
508,1141.0,35,6.4
509,1176.0,35,6.57
510,1212.0,36,6.7
511,1249.0,37,6.7
512,1287.0,38,6.6
513,1325.0,38,6.43
514,1363.0,38,6.27
515,1402.0,39,6.06
516,1442.0,40,5.93
517,1483.0,41,5.98
518,1524.0,41,5.72
519,1567.0,43,5.81
520,1608.0,42,5.69
521,1601.0,40,5.65
522,1607.0,38,5.62
523,1635.0,39,5.64
524,1525.0,36,5.5
525,1446.0,33,5.49
526,1384.0,33,5.55
527,1323.0,33,5.24
528,1260.0,31,5.3
529,1199.0,32,5.08
530,1139.0,33,4.95
531,1085.0,34,4.65
532,1067.0,33,4.96
533,975.0,31,4.94
534,889.0,32,4.97
535,807.0,32,4.75
536,723.0,30,4.63
537,642.0,30,4.65
538,575.0,29,4.44
539,524.0,30,4.37
540,508.0,31,4.41
541,458.0,31,4.54
542,468.0,33,4.64
543,433.0,32,4.69
544,410.0,30,4.74
545,391.0,29,4.84
546,379.0,32,5.01
547,361.0,30,5.01
548,350.0,28,5.11
549,354.0,30,5.16
550,385.0,31,5.03
551,399.0,31,4.88
552,414.0,30,4.7
553,446.0,32,4.78
554,481.0,35,4.77
555,519.0,38,4.83
556,558.0,39,4.88
557,598.0,40,4.74
558,638.0,40,4.62
559,680.0,42,4.61
560,715.0,41,4.84
561,751.0,42,5.03
562,793.0,42,5.14
563,835.0,42,5.21
564,878.0,43,5.22
565,922.0,44,5.27
566,952.0,43,5.25
567,984.0,44,5.3
568,1019.0,44,5.26
569,1055.0,44,5.23
570,1073.0,42,5.22
571,1113.0,42,5.31
572,1156.0,43,5.16
573,1201.0,45,4.94
574,1248.0,47,4.67
575,1247.0,48,4.19
576,1249.0,49,3.97
577,1205.0,50,3.97
578,1158.0,50,4.02
579,1118.0,48,4.02
580,1083.0,49,3.86
581,1052.0,50,3.7
582,1025.0,49,3.63
583,1015.0,49,3.7
584,1024.0,49,3.86
585,1023.0,50,3.96
586,1003.0,49,4.05
587,991.0,48,4.08
588,979.0,48,4.21
589,901.0,47,4.38
590,837.0,43,4.39
591,799.0,42,4.36
592,778.0,43,4.42
593,773.0,44,4.55
594,778.0,45,4.74
595,786.0,45,4.84
596,815.0,45,4.81
597,794.0,47,4.8
598,772.0,46,4.86
599,754.0,47,4.88
600,738.0,47,4.68
601,724.0,47,4.37
602,716.0,48,4.04
603,715.0,49,4.02
604,742.0,54,3.77
605,775.0,55,3.67
606,799.0,56,3.53
607,824.0,54,3.43
608,864.0,55,3.56
609,895.0,56,3.66
610,940.0,58,3.81
611,985.0,57,3.87
612,1030.0,57,3.92
613,1076.0,57,3.97
614,1123.0,57,3.83
615,1172.0,58,3.79
616,1219.0,57,3.83
617,1269.0,58,3.88
618,1330.0,61,3.95
619,1390.0,61,3.93
620,1453.0,63,3.96
621,1429.0,61,3.97
622,1425.0,59,3.93
623,1442.0,59,4.13
624,1461.0,60,4.18
625,1480.0,59,4.24
626,1499.0,59,4.4
627,1520.0,59,4.52
628,1540.0,58,4.65
629,1547.0,58,4.82
630,1555.0,56,4.92
631,1503.0,54,4.95
632,1456.0,53,4.96
633,1437.0,51,5.1
634,1400.0,49,5.37
635,1419.0,48,5.48
636,1450.0,48,5.46
637,1420.0,47,5.5
638,1353.0,46,5.62
639,1321.0,45,5.72
640,1291.0,43,5.76
641,1264.0,43,5.79
642,1237.0,43,5.77
643,1213.0,46,5.84
644,1199.0,46,5.79
645,1174.0,45,5.86
646,1212.0,46,5.87
647,1192.0,45,5.89
648,1172.0,45,5.81
649,1156.0,44,5.95
650,1142.0,44,5.83
651,1128.0,44,6.05
652,1093.0,43,6.05
653,1067.0,42,6.19
654,1045.0,43,6.14
655,968.0,42,6.12
656,900.0,40,6.17
657,839.0,38,6.12
658,784.0,38,6.14
659,773.0,39,6.16
660,715.0,38,6.11
661,660.0,37,6.14
662,645.0,36,6.01
663,593.0,36,6.11
664,550.0,33,6.19
665,512.0,33,6.1
666,477.0,31,6.05
667,432.0,29,5.95
668,406.0,27,6.01
669,394.0,25,5.98
670,393.0,26,5.99
671,383.0,25,6.05
672,374.0,24,6.36
673,367.0,24,6.54
674,392.0,25,6.62
675,393.0,26,6.61
676,394.0,25,6.66
677,395.0,25,6.58
678,399.0,27,6.17
679,364.0,26,5.92
680,331.0,27,5.59
681,316.0,26,5.48
682,315.0,29,5.45
683,316.0,29,5.58
684,320.0,31,5.63
685,332.0,34,5.66
686,354.0,35,5.6
687,392.0,38,5.35
688,432.0,40,5.03
689,475.0,43,4.63
690,518.0,43,4.44
691,485.0,43,4.31
692,457.0,44,4.27
693,467.0,46,4.23
694,479.0,46,4.16
695,480.0,44,4.05
696,494.0,42,4.08
697,508.0,40,4.24
698,543.0,40,4.52
699,567.0,43,4.63
700,514.0,40,4.7
701,488.0,39,4.71
702,475.0,39,4.77
703,480.0,40,4.82
704,488.0,40,4.84
705,428.0,38,4.95
706,384.0,35,4.92
707,345.0,33,4.83
708,310.0,31,4.86
709,306.0,31,4.94
710,332.0,33,5.1
711,361.0,35,5.27
712,349.0,35,5.46
713,342.0,34,5.64
714,338.0,34,5.7
715,336.0,34,5.69
716,346.0,34,5.52
717,376.0,36,5.45
718,414.0,39,5.33
719,454.0,40,5.26
720,498.0,45,4.97
721,543.0,45,4.84
722,591.0,48,4.57
723,606.0,49,4.29
724,615.0,48,4.12
725,626.0,50,4.0
726,597.0,49,3.93
727,578.0,48,4.1
728,527.0,44,4.31
729,479.0,39,4.57
730,433.0,36,4.94
731,388.0,32,5.38
732,377.0,31,5.88
733,337.0,28,6.2
734,296.0,25,6.46
735,268.0,27,6.53
736,240.0,25,6.53
737,224.0,25,6.5
738,236.0,24,6.39
739,221.0,20,6.22
740,210.0,21,6.1
741,198.0,20,6.03
742,189.0,20,6.18
743,185.0,21,6.2
744,188.0,22,6.32
745,188.0,21,6.35
746,181.0,21,6.32
747,189.0,22,6.28
748,205.0,21,6.29
749,224.0,22,6.34
750,244.0,23,6.48
751,265.0,23,6.32
752,291.0,26,6.3
753,313.0,28,6.12
754,338.0,29,6.15
755,364.0,29,6.04
756,395.0,32,6.07
757,428.0,33,6.2
758,464.0,36,6.2
759,501.0,37,6.05
760,538.0,37,5.95
761,578.0,40,5.78
762,620.0,42,5.52
763,664.0,44,5.38
764,712.0,48,5.17
765,761.0,49,4.99
766,806.0,49,4.7
767,854.0,52,4.34
768,905.0,54,3.92
769,938.0,58,3.61
770,985.0,58,3.34
771,1039.0,56,3.21
772,1099.0,60,3.26
773,1160.0,61,3.31
774,1222.0,62,3.27
775,1285.0,63,3.08
776,1259.0,61,3.06
777,1241.0,62,3.09
778,1236.0,64,3.14
779,1203.0,65,3.15
780,1153.0,64,3.16
781,1010.0,59,3.23
782,908.0,58,3.35
783,814.0,57,3.5
784,721.0,54,3.76
785,671.0,51,4.01
786,613.0,48,4.27
787,548.0,45,4.39
788,536.0,46,4.66
789,504.0,44,4.69
790,499.0,43,4.95
791,487.0,40,5.16
792,503.0,41,5.23
793,493.0,41,5.35
794,484.0,41,5.46
795,478.0,40,5.62
796,473.0,40,5.74
797,469.0,38,5.53
798,468.0,38,5.36
799,444.0,37,5.19
800,461.0,38,4.83
801,439.0,37,4.82
802,449.0,37,4.71
803,479.0,37,4.65
804,497.0,39,4.62
805,538.0,41,4.66
806,581.0,43,4.72
807,626.0,45,4.64
808,669.0,44,4.68
809,659.0,43,4.57
810,672.0,45,4.79
811,679.0,44,4.73
812,664.0,43,4.69
813,662.0,40,4.67
814,672.0,41,4.69
815,688.0,43,4.71
816,707.0,45,4.86
817,753.0,46,5.0
818,773.0,46,4.92
819,795.0,48,4.83
820,817.0,48,4.62
821,838.0,47,4.54
822,862.0,48,4.34
823,912.0,50,4.13
824,939.0,52,4.15
825,969.0,54,4.06
826,996.0,53,4.04
827,1027.0,54,3.9
828,1034.0,52,3.91
829,1049.0,52,3.92
830,1091.0,56,3.83
831,1111.0,54,3.55
832,1030.0,52,3.42
833,956.0,52,3.41
834,894.0,51,3.21
835,845.0,49,3.13
836,828.0,50,3.09
837,805.0,48,3.15
838,793.0,46,3.19
839,800.0,50,3.19
840,850.0,51,3.49
841,859.0,53,3.46
842,871.0,55,3.47
843,875.0,54,3.46
844,837.0,53,3.37
845,846.0,54,3.33
846,863.0,54,3.51
847,882.0,54,3.56
848,903.0,55,3.58
849,924.0,55,3.69
850,949.0,55,3.78
851,976.0,56,3.91
852,1031.0,56,3.96
853,1051.0,53,3.99
854,1074.0,52,3.86
855,1099.0,53,3.61
856,1123.0,53,3.55
857,1126.0,52,3.33
858,1135.0,52,3.36
859,1157.0,51,3.33
860,1209.0,53,3.44
861,1235.0,54,3.46
862,1255.0,53,3.53
863,1275.0,53,3.68
864,1296.0,52,3.71
865,1200.0,49,3.8
866,1108.0,48,3.79
867,1021.0,48,3.83
868,936.0,45,3.81
869,884.0,44,3.79
870,805.0,43,3.82
871,761.0,41,3.91
872,723.0,38,3.87
873,688.0,34,4.03
874,665.0,34,3.96
875,636.0,31,4.23
876,620.0,32,4.43
877,621.0,32,4.66
878,632.0,34,4.69
879,665.0,35,4.73
880,699.0,36,4.7
881,668.0,35,4.76
882,650.0,33,4.83
883,651.0,37,4.59
884,667.0,37,4.61
885,622.0,36,4.73
886,607.0,37,4.75
887,597.0,42,4.71
888,591.0,44,4.58
889,585.0,45,4.57
890,583.0,47,4.54
891,590.0,49,4.67
892,598.0,52,4.67
893,599.0,52,4.79
894,641.0,51,4.86
895,652.0,53,4.82
896,675.0,52,4.69
897,699.0,51,4.56
898,726.0,51,4.59
899,757.0,51,4.79
900,799.0,53,4.78
901,778.0,53,4.82
902,758.0,52,4.76
903,735.0,51,4.61
904,754.0,53,4.52
905,775.0,54,4.41
906,798.0,55,4.26
907,824.0,58,4.26
908,853.0,61,4.37
909,883.0,61,4.45
910,897.0,60,4.68
911,922.0,61,4.81
912,968.0,59,4.86
913,986.0,57,4.81
914,1004.0,55,4.82
915,1022.0,54,4.67
916,1041.0,54,4.49
917,1095.0,58,4.55
918,1120.0,59,4.63
919,1146.0,59,4.72
920,1173.0,59,4.45
921,1232.0,60,4.35
922,1149.0,55,4.13
923,1088.0,53,4.05
924,1038.0,52,4.01
925,995.0,49,4.13
926,980.0,50,4.2
927,964.0,48,4.35
928,949.0,47,4.56
929,935.0,47,4.7
930,918.0,45,4.86
931,903.0,43,4.89
932,830.0,42,4.97
933,742.0,39,4.95
934,681.0,38,4.91
935,629.0,36,4.93
936,584.0,37,5.16
937,561.0,38,5.23
938,526.0,37,5.4
939,504.0,37,5.47
940,491.0,37,5.42
941,493.0,39,5.33
942,484.0,39,5.26
943,512.0,40,5.09
944,505.0,41,4.83
945,507.0,41,4.51
946,511.0,42,4.14
947,557.0,47,3.91
948,591.0,47,3.74
949,630.0,50,3.65
950,672.0,53,3.57
951,712.0,55,3.43
952,752.0,55,3.37
953,765.0,54,3.46
954,679.0,50,3.33
955,660.0,49,3.33
956,642.0,51,3.28
957,630.0,52,3.39
958,621.0,51,3.45
959,618.0,52,3.53
960,618.0,51,3.58
961,631.0,53,3.64
962,630.0,51,3.69
963,651.0,52,3.73
964,654.0,51,3.76
965,661.0,49,3.67
966,686.0,49,3.67
967,710.0,49,3.7
968,742.0,48,3.78
969,769.0,48,3.98
970,801.0,47,4.31
971,837.0,50,4.55
972,847.0,48,4.72
973,871.0,46,4.7
974,898.0,45,4.71
975,932.0,44,4.66
976,959.0,44,4.78
977,998.0,46,4.88
978,1032.0,47,4.93
979,1069.0,48,5.1
980,1106.0,48,5.1
981,1155.0,49,5.08
982,1193.0,49,5.01
983,1233.0,51,5.01
984,1169.0,49,4.9
985,1016.0,48,4.83
986,892.0,44,4.74
987,809.0,41,4.64
988,748.0,40,4.7
989,702.0,41,4.91
990,668.0,39,4.89
991,639.0,40,5.12
992,667.0,44,5.21
993,636.0,43,5.39
994,616.0,41,5.48
995,599.0,40,5.47
996,628.0,42,5.49
997,662.0,43,5.58
998,644.0,42,5.48
999,627.0,40,5.52
1000,623.0,41,5.49
1001,616.0,42,5.62
1002,617.0,43,5.64
1003,539.0,41,5.65
1004,480.0,39,5.71
1005,440.0,37,5.86
1006,431.0,35,6.05
1007,434.0,36,6.34
1008,440.0,36,6.49
1009,458.0,35,6.45
1010,478.0,35,6.38
1011,514.0,36,6.41
1012,552.0,38,6.4
1013,592.0,40,6.17
1014,634.0,42,6.04
1015,679.0,45,5.97
1016,726.0,47,5.68
1017,775.0,49,5.53
1018,827.0,52,5.26
1019,876.0,51,5.2
1020,928.0,54,4.83
1021,984.0,57,4.67
1022,1042.0,58,4.43
1023,1101.0,59,4.37
1024,1164.0,63,4.16
1025,1225.0,62,4.05
1026,1290.0,65,3.97
1027,1355.0,65,4.02
1028,1421.0,66,4.06
1029,1488.0,67,4.1
1030,1555.0,67,4.19
1031,1623.0,68,3.97
1032,1660.0,67,3.84
1033,1713.0,68,3.74
1034,1767.0,68,3.58
1035,1821.0,68,3.41
1036,1879.0,70,3.32
1037,1838.0,69,3.16
1038,1718.0,65,3.18
1039,1604.0,64,3.25
1040,1493.0,61,3.32
1041,1389.0,62,3.56
1042,1305.0,59,3.65
1043,1237.0,55,3.83
1044,1178.0,53,3.95
1045,1168.0,53,4.29
1046,1131.0,52,4.39
1047,1139.0,54,4.47
1048,1101.0,51,4.55
1049,1065.0,51,4.69
1050,1075.0,51,4.83
1051,1016.0,49,4.94
1052,975.0,48,5.18
1053,936.0,47,5.29
1054,899.0,45,5.32
1055,865.0,46,5.23
1056,804.0,44,5.18
1057,772.0,47,5.2
1058,774.0,49,5.28
1059,770.0,48,5.19
1060,772.0,51,5.17
1061,782.0,55,5.09
1062,797.0,57,4.93
1063,830.0,56,4.81
1064,815.0,55,4.78
1065,803.0,56,4.84
1066,793.0,57,4.72
1067,793.0,59,4.66
1068,791.0,58,4.57
1069,792.0,60,4.7
1070,836.0,61,4.75
1071,842.0,62,4.81
1072,845.0,61,4.72
1073,851.0,59,4.65
1074,842.0,56,4.68
1075,838.0,54,4.65
1076,844.0,55,4.75
1077,864.0,56,4.63
1078,886.0,56,4.8
1079,913.0,55,4.68
1080,949.0,54,4.81
1081,985.0,54,4.83
1082,1027.0,55,4.88
1083,1071.0,56,4.88
1084,1115.0,56,4.75
1085,1163.0,59,4.75
1086,1218.0,60,4.64
1087,1263.0,61,4.6
1088,1311.0,63,4.58
1089,1363.0,65,4.5
1090,1336.0,63,4.45
1091,1260.0,63,4.58
1092,1195.0,60,4.77
1093,1135.0,57,4.79
1094,1104.0,55,5.09
1095,1080.0,53,5.18
1096,1071.0,54,5.27
1097,1058.0,51,5.32
1098,1047.0,52,5.29
1099,1038.0,49,5.49
1100,1081.0,51,5.43
1101,1082.0,50,5.44
1102,1085.0,50,5.32
1103,1100.0,51,5.15
1104,1120.0,54,4.93
1105,1143.0,54,4.91
1106,1170.0,57,4.83
1107,1194.0,60,4.75
1108,1249.0,60,4.56
1109,1152.0,57,4.58
1110,1060.0,55,4.56
1111,972.0,51,4.67
1112,884.0,49,4.67
1113,798.0,46,4.76
1114,713.0,44,4.82
1115,649.0,41,4.85
1116,610.0,41,4.93
1117,566.0,39,4.94
1118,492.0,36,5.13
1119,446.0,36,5.14
1120,429.0,34,5.21
1121,391.0,32,5.42
1122,394.0,33,5.59
1123,401.0,34,5.8
1124,410.0,35,5.9
1125,420.0,35,6.1
1126,428.0,33,6.14
1127,439.0,35,6.26
1128,477.0,38,6.33
1129,489.0,37,6.26
